survived,num__age,num__sibsp,num__parch,num__familiares,fare__fare,cat__sex_male,cat__embarked_Q,cat__embarked_S,cat__titulo_Miss,cat__titulo_Mr,cat__titulo_Mrs,cat__titulo_Otro,cat__pclass_2,cat__pclass_3
0,-0.2040521484779632,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.38278544498532663,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.5577910277347753,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.4532263111425748,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.8174353651092755,6.784163299176891,2.0089333664952354,5.64037224096421,1.3361591794576348,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.0186331792044068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.201372230468359,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.0149359989180027,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.07893895492748648,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.11044794172866994,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.9822776828429499,-0.47454519624983954,0.7676298785983874,0.059159876663617696,1.1511968252901217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.6787697244406051,1.340131927606843,-0.4736736092984604,0.6792945838081278,0.23352593393921808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.1047817047722417,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.4358726267231761,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5741733858870235,-0.47454519624983954,0.7676298785983874,0.059159876663617696,2.14527242190355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.9822776828429499,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.01838583697289204,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.28340002713792395,0.4327933656785018,-0.4736736092984604,0.059159876663617696,2.003535801391161,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.20829701502904488,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.06255659677523837,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.2920564383571118,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7864167134411107,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.010033264475824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0694078168465604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0694078168465604,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.6557188297748954,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.9727465447620238,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.3444394801955362,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.41629547603205047,2.2474704895351842,2.0089333664952354,2.5396987052416584,2.6987007794454887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.3455477001806881,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.7156689375897483,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.27479992432932565,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.12717266791993012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-1.9019987689106614,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.13932010117845442,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8571644892924731,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7165619336211217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.4870432518834129,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.658138561741074,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.8819262108404501,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.6414769499431594,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.0530254586943124,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.8823470582632056,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.3455477001806881,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.029312075627065143,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4913984881409293,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8828741679067217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6307359423566569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.5577910277347753,-0.47454519624983954,0.7676298785983874,0.059159876663617696,1.0976780669265336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.5741733858870235,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8038521494426432,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8038521494426432,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7156689375897483,0.4327933656785018,4.491540342288931,2.5396987052416584,0.4146557174979072,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.06255659677523837,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.4082334475616762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0694078168465604,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.23166125968823223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.3619300583329362,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9050797531497122,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.267501589230375,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.16405229962564447,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,2.130624454616997,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.4163815756188534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.09651552918389236,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8823470582632056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.5224171398090941,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.41629547603205047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.3324938581871215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.3455477001806881,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.1057901177672143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.840782131140225,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.9787286015064478,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.0186331792044068,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.9019987689106614,2.2474704895351842,0.7676298785983874,1.9195639980971482,0.1364991380659541,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.1486453258000862,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.5060857797883969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.2040521484779632,-0.47454519624983954,2.0089333664952354,0.6792945838081278,2.4746366111687697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.6992865794375002,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-1.3942229498762084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.8571644892924731,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,2.5497045522452972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-2.0434943206133864,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.14903715526900022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.14968673077884892,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.798539974052802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.3619300583329362,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.0408277503255374,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.20829701502904488,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.840782131140225,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.3924082286355355,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-2.0434943206133864,4.0621476133918675,2.0089333664952354,3.779968119530679,0.936361092700485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.17940079663642125,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8214439504217126,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.9115299069915874,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.4102164299119116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.4326778341842986,0.4327933656785018,2.0089333664952354,1.299429290952638,1.8931715298766851,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.6285388035861378,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8135961720983267,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.13330437262660078,1.340131927606843,-0.4736736092984604,0.6792945838081278,-0.798539974052802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.4870432518834129,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.834129231109428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.41629547603205047,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.09156500424402261,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8135961720983267,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.07893895492748648,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.806763380796033,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.1401555926979228,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3444394801955362,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.4870432518834129,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.35983961362319966,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.6449211617383859,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.798539974052802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.27479992432932565,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6285388035861378,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.5992616204389827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.13330437262660078,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.1423794216910609,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6992865794375002,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7165619336211217,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.29118228248157374,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.1329851701219792,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.493894471954735,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.9019987689106614,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.021587667954472933,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.6285388035861378,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.66357876429157,2.2474704895351842,0.7676298785983874,1.9195639980971482,0.32384119624754826,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.20829701502904488,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.13542680590214173,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9299653348541039,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.22043450663021133,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.5989745568795648,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.24873361697075622,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.998660040995198,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.798539974052802,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.7340633593111024,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.29118228248157374,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.5671628780396996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,-0.840782131140225,-0.47454519624983954,2.0089333664952354,0.6792945838081278,-0.3336984726090336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-1.4067643379511243,-0.47454519624983954,2.0089333664952354,0.6792945838081278,0.2711522804976662,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.17303349680979838,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6285388035861378,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8209591021193487,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.06255659677523837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.804340663003928,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.13330437262660078,0.4327933656785018,0.7676298785983874,0.6792945838081278,-0.23528881360946907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.840782131140225,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.09534793704965058,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.13330437262660078,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3444394801955362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,-0.7700343552888627,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.3444394801955362,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.5646422478060975,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.14968673077884892,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.27479992432932565,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.12717266791993012,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.8571644892924731,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.3444394801955362,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.9115299069915874,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8955045384601199,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.4231466961033725,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.1141402035210881,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.1237732345456748,0.4327933656785018,2.0089333664952354,1.299429290952638,1.8931715298766851,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.6285388035861378,1.340131927606843,2.0089333664952354,1.9195639980971482,0.6233938271906204,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.41629547603205047,1.340131927606843,3.250236854392083,2.5396987052416584,0.021587667954472933,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,2.413615558022446,0.4327933656785018,4.491540342288931,2.5396987052416584,2.6987007794454887,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.07893895492748648,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.0694078168465604,0.4327933656785018,0.7676298785983874,0.6792945838081278,0.35395586016517094,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.6992865794375002,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.6307359423566569,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.3455477001806881,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.8160407306065733,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.13330437262660078,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1,0.10582310975100413,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7770730902669089,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.831250993059299,-0.47454519624983954,2.0089333664952354,0.6792945838081278,1.5021989568725875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.1945210103970372,-0.47454519624983954,0.7676298785983874,0.059159876663617696,0.06007112543995847,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.29118228248157374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.7605032172079365,1.340131927606843,0.7676298785983874,1.299429290952638,0.047825129435189045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.5646422478060975,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.5036031274312862,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.4326778341842986,0.4327933656785018,2.0089333664952354,1.299429290952638,0.40928266156909443,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.18141286020552722,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.0833137463231359,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.00819117907612406,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.40928266156909443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1.3523989202520101,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.588760118059578,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.47289369671314047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.06255659677523837,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8019236166026618,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2.4843633338738087,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.32938608144130943,0.4327933656785018,-0.4736736092984604,0.059159876663617696,1.038145562232327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.4231466961033725,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5368057694182641,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.5646422478060975,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8189865811572414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.2816511444006478,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.29118228248157374,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.2109033685492854,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.7372759377222563,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.2816511444006478,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.3336984726090336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.47289369671314047,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7841792430073967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5741733858870235,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.9050797531497122,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.24873361697075622,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.847633351211547,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,0.36526093570402607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.41286845694591706,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8219408604763344,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-2.061181264576227,1.340131927606843,0.7676298785983874,1.299429290952638,0.047825129435189045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4326778341842986,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8797405693934278,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.5741733858870235,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.7165619336211217,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.22043450663021133,0.4327933656785018,2.0089333664952354,1.299429290952638,0.40928266156909443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,-0.4870432518834129,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.2769007052339032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.5980700220174994,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.2109033685492854,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,1.0408277503255374,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.29118228248157374,0.4327933656785018,-0.4736736092984604,0.059159876663617696,0.1329851701219792,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0,-0.06255659677523837,0.4327933656785018,-0.4736736092984604,0.059159876663617696,-0.9056185997745971,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.5577910277347753,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-0.8463932397472813,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.9727465447620238,-0.47454519624983954,0.7676298785983874,0.059159876663617696,-0.38763069046803694,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.477512113802487,4.0621476133918675,2.0089333664952354,3.779968119530679,0.936361092700485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.24873361697075622,-0.47454519624983954,-0.4736736092984604,-0.5609748304808925,-3.0585777291682934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
