survived,sibsp,parch,familiares,fare_log,sex_male,embarked_Q,embarked_S,titulo_Miss,titulo_Mr,titulo_Mrs,titulo_Otro,pclass_2,pclass_3,age
1,0.0,0.0,0.0,0.35072669661240763,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4847951746670017
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32143754712239253
0,0.125,0.0,0.1,0.38165194930393287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.125,0.0,0.1,0.45255376673825426,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34656948982156316
0,0.0,0.0,0.0,0.36344855811683735,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24604171902488062
0,0.125,0.0,0.1,0.4952865544680222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4219653179190751
0,0.0,0.0,0.0,0.34755366512192026,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6355868308620256
1,0.125,0.16666666666666666,0.2,0.47799919815831027,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.032420206081930136
0,0.0,0.0,0.0,0.34801082050793586,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.375,0.16666666666666666,0.4,0.5249047780663141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07473153948490589
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3332646691342293
0,0.0,0.0,0.0,0.3303312928008554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3461851894530088
1,0.125,0.0,0.1,0.7227878932056411,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4093993465694898
0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4144257351093239
1,0.0,0.0,0.0,0.35072669661240763,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5476250314149284
0,0.0,0.0,0.0,0.3529552840548492,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5005663254126007
1,0.125,0.16666666666666666,0.2,0.5626649479908982,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4219653179190751
1,0.0,0.3333333333333333,0.2,0.42286368807669106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22090977632571
0,0.0,0.0,0.0,0.42286368807669106,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37170143252073384
0,0.0,0.3333333333333333,0.2,0.5167281848535599,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12038200552902739
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.40102203233643297
0,0.0,0.0,0.0,0.34724755706710003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.0,0.0,0.0,0.3498265096711498,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35913546117114853
0,0.125,0.16666666666666666,0.2,0.43813551021220537,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.34656948982156316
0,0.125,0.16666666666666666,0.2,0.4894457748636945,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22090977632571
0,0.0,0.0,0.0,0.33812548386615277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4470972606182458
1,0.125,0.0,0.1,0.5281013477114938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.34656948982156316
1,0.0,0.0,0.0,0.5281013477114938,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2334757476752953
0,0.0,0.0,0.0,0.34755366512192026,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.648152802211611
1,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39683337521990447
1,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34656948982156316
1,0.125,0.0,0.1,0.45491364524217526,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.32143754712239253
1,0.125,0.0,0.1,0.5281013477114938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5224930887157577
0,0.0,0.0,0.0,0.3356791332316349,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20834380497612465
0,0.125,0.0,0.1,0.6475482867996226,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6230208595124404
1,0.125,0.3333333333333333,0.30000000000000004,0.7684432068211329,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17064589092736868
0,0.25,0.3333333333333333,0.4,0.5713912159474593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2586076903744659
1,0.25,0.5,0.5,0.47799919815831027,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2963056044232219
0,0.125,0.6666666666666666,0.5,0.8934502391534316,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7989444584066349
0,0.0,0.0,0.0,0.39134423619738523,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.38426740387031916
1,0.125,0.16666666666666666,0.2,0.5295781586642772,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5601910027645137
0,0.0,0.0,0.0,0.3767675685322775,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.24604171902488062
0,0.125,0.0,0.1,0.34801082050793586,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3088715757728072
1,0.0,0.0,0.0,0.42286368807669106,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.34656948982156316
1,0.0,0.0,0.0,0.354058060975568,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.38900768748641645
1,0.0,0.3333333333333333,0.2,0.7077696544942279,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498617743151546
1,0.0,0.16666666666666666,0.1,0.48397130012322576,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15807991957778336
1,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4219653179190751
1,0.25,0.16666666666666666,0.30000000000000004,0.4820708903996448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05755214878110078
1,0.0,0.0,0.0,0.5528013511027754,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.648152802211611
0,0.125,0.3333333333333333,0.30000000000000004,0.5381641153575258,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4470972606182458
0,0.125,0.0,0.1,0.4875782343987794,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33807504447242104
0,0.0,0.0,0.0,0.5381641153575258,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37170143252073384
1,0.125,0.0,0.1,0.7212027531446069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.610454888162855
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2862528273435537
1,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35913546117114853
0,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8115104297562202
1,0.125,0.0,0.1,0.635754966338881,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42879886071835244
1,0.0,0.0,0.0,0.39134423619738523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6230208595124404
0,0.0,0.0,0.0,0.34755366512192026,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.648152802211611
1,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5978889168132697
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4219653179190751
0,0.0,0.0,0.0,0.589064149215766,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5853229454636844
0,0.0,0.0,0.0,0.42286368807669106,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5978889168132697
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2862528273435537
0,0.0,0.0,0.0,0.3341931919415684,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4722292033174164
0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4144257351093239
0,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6984166876099522
0,0.0,0.0,0.0,0.3470952017072669,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.44358667127713863
1,0.25,0.16666666666666666,0.30000000000000004,0.4820708903996448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0041467705453631576
0,0.0,0.0,0.0,0.33812548386615277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4470972606182458
0,0.0,0.0,0.0,0.36344855811683735,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4722292033174164
1,0.125,0.3333333333333333,0.30000000000000004,0.5381641153575258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4093993465694898
1,0.0,0.0,0.0,0.43167791840596337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2837396330736366
0,0.0,0.0,0.0,0.3818368689483545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2711736617240512
0,0.0,0.0,0.0,0.6361712049470615,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5853245510512787
0,0.125,0.0,0.1,0.4952865544680222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4219653179190751
0,0.125,0.0,0.1,0.33410957037538047,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35913546117114853
0,0.0,0.0,0.0,0.3433005296109263,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2711736617240512
1,0.0,0.16666666666666666,0.1,0.4144941515201205,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01985423473234481
0,0.625,0.3333333333333333,0.7000000000000001,0.6199594201430055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10781603417944208
0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4144257351093239
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6230208595124404
1,0.0,0.0,0.0,0.37809730939294867,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7863784870570495
1,0.125,0.0,0.1,0.7246769696172585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3088715757728072
0,0.375,0.16666666666666666,0.4,0.5249047780663141,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07473153948490589
1,0.125,0.0,0.1,0.7227878932056411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4345312892686604
0,0.0,0.0,0.0,0.5486793783580444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.723548630309123
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.37170143252073384
1,0.125,0.16666666666666666,0.2,0.4530285310977595,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10781603417944208
0,0.125,0.0,0.1,0.4875782343987794,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.33807504447242104
0,0.0,0.0,0.0,0.33812548386615277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.0,0.0,0.0,0.5528013511027754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.685850716260367
0,0.0,0.0,0.0,0.6284423071472074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8869062578537321
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.0,0.0,0.0,0.43874096070747076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2962492589450927
1,0.125,0.0,0.1,0.7006691272358188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6732847449107816
0,0.0,0.0,0.0,0.44525814299902416,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.27502621442601677
0,0.125,0.3333333333333333,0.30000000000000004,0.8055694580427181,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3088715757728072
0,0.0,0.0,0.0,0.348390182281133,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2963056044232219
0,0.0,0.0,0.0,0.36344855811683735,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20834380497612465
0,0.0,0.0,0.0,0.34755366512192026,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2586076903744659
0,0.0,0.0,0.0,0.34532612409470087,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25788538710784287
0,0.0,0.0,0.0,0.37809730939294867,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4596632319678311
1,0.0,0.0,0.0,0.7165034463969725,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19577783362653933
0,0.125,0.0,0.1,0.7530256522025331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22090977632571
1,0.0,0.3333333333333333,0.2,0.5281013477114938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4093993465694898
1,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7204071374717266
0,0.0,0.0,0.0,0.5060255577752875,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34656948982156316
1,0.0,0.0,0.0,0.6492173620225161,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.32143754712239253
1,0.0,0.0,0.0,0.34755366512192026,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35913546117114853
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2862528273435537
1,0.0,0.0,0.0,0.5297985110081134,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4470972606182458
1,0.125,0.0,0.1,0.6571131889470551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6732847449107816
0,0.0,0.0,0.0,0.34282971590727757,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2963056044232219
0,0.0,0.0,0.0,0.5697787630490322,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5853229454636844
1,0.0,0.0,0.0,0.39134423619738523,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4219653179190751
0,0.0,0.0,0.0,0.5167281848535599,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5953757225433531
1,0.125,0.0,0.1,0.5281013477114938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4470972606182458
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39683337521990447
1,0.0,0.0,0.0,0.7288351336732733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37170143252073384
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2711736617240512
0,0.0,0.0,0.0,0.33763919258513786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4575689034095669
1,0.0,0.16666666666666666,0.1,0.6532989635355536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5476250314149284
0,0.0,0.0,0.0,0.3377209927336551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3063583815028902
0,0.0,0.0,0.0,0.34755366512192026,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5036441316913798
1,0.0,0.0,0.0,0.39134423619738523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6230208595124404
0,0.0,0.0,0.0,0.8662478349118685,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5063313438299292
0,0.0,0.0,0.0,0.35072669661240763,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4847951746670017
0,0.25,0.16666666666666666,0.30000000000000004,0.40470470937773706,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2837396330736366
1,0.125,0.16666666666666666,0.2,0.5281013477114938,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01985423473234481
0,0.0,0.0,0.0,0.3377209927336551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3063583815028902
0,0.125,0.16666666666666666,0.2,0.3377209927336551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20834380497612465
1,0.0,0.3333333333333333,0.2,0.5048860932177652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.370183900535119
0,0.0,0.0,0.0,0.36344855811683735,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37170143252073384
1,0.0,0.3333333333333333,0.2,0.5295781586642772,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08268409148027142
0,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5601910027645137
1,0.0,0.0,0.0,0.74937587918781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37170143252073384
0,0.0,0.0,0.0,0.43917261968469046,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2334757476752953
1,0.0,0.3333333333333333,0.2,0.6284289814045624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2711736617240512
1,0.0,0.3333333333333333,0.2,0.6852624183133631,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4470972606182458
0,0.5,0.3333333333333333,0.6000000000000001,0.556695873257052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10781603417944208
0,0.5,0.3333333333333333,0.6000000000000001,0.556695873257052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1329479768786127
1,0.125,0.0,0.1,0.5281013477114938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39683337521990447
0,0.125,0.0,0.1,0.74937587918781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6230208595124404
0,0.0,0.0,0.0,0.5281013477114938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7989444584066349
1,0.125,0.0,0.1,0.5281013477114938,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2334757476752953
1,0.0,0.0,0.0,0.4324430381951561,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.370479483510981
0,0.125,0.16666666666666666,0.2,0.491789087380451,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4093993465694898
1,0.125,0.16666666666666666,0.2,0.5818031659922842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09525006282985675
1,0.0,0.3333333333333333,0.2,0.7558914972956429,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20834380497612465
0,0.0,0.0,0.0,0.5281013477114938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.33400351847197784
0,0.0,0.0,0.0,0.34899747688919597,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5953757225500284
1,0.0,0.0,0.0,0.33763919258513786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2711736617240512
1,0.0,0.0,0.0,0.34801082050793586,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2711736617240512
0,0.0,0.0,0.0,0.5313325505056177,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7738125157074642
1,0.125,0.0,0.1,0.593465328263533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5978889168132697
0,0.0,0.0,0.0,0.8703280791561688,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36625659364293844
1,0.125,0.16666666666666666,0.2,0.7034412659259898,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4847951746670017
1,0.125,0.0,0.1,0.46665425915215614,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4470972606182458
0,0.0,0.0,0.0,0.34755366512192026,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.648152802211611
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49736114601658704
0,0.0,0.0,0.0,0.42848647040443827,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34656948982156316
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2862528273435537
0,0.0,0.0,0.0,0.3529552840548492,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.29878894892520225
0,0.25,0.0,0.2,0.5167281848535599,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2963056044232219
0,0.0,0.0,0.0,0.3502016019446998,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2334757476752953
0,0.0,0.6666666666666666,0.4,0.495831873839879,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.35913546117114853
0,0.0,0.0,0.0,0.3377209927336551,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3063583815028902
1,0.0,0.0,0.0,0.3494505372759428,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39683337521990447
1,0.0,0.0,0.0,0.39134423619738523,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7738125157074642
1,0.25,0.0,0.2,0.6345889034401546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6607187735611963
1,0.0,0.0,0.0,0.530384640071773,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4470972606182458
1,0.0,0.0,0.0,0.34755366512192026,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2774566473988439
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19577783362653933
0,0.0,0.0,0.0,0.43917261968469046,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2334757476752953
1,0.0,0.0,0.0,0.42286368807669106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4219653179190751
1,0.125,0.0,0.1,0.6475482867996226,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4847951746670017
0,0.125,0.0,0.1,0.43874096070747076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18333469646986156
1,0.0,0.0,0.0,0.35072669661240763,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39683337521990447
1,0.125,0.16666666666666666,0.2,0.5502375707421462,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3088715757728072
1,0.125,0.16666666666666666,0.2,0.7558914972956429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4847951746670017
0,0.0,0.0,0.0,0.5281013477114938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6732847449107816
0,0.0,0.0,0.0,0.5955240228027343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4470972606182458
0,0.0,0.0,0.0,0.3642755682319913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4039626941175487
1,0.0,0.3333333333333333,0.2,0.7034412659259898,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22090977632571
0,0.0,0.0,0.0,0.44425980422982303,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5853229454636844
1,0.125,0.16666666666666666,0.2,0.7025447166880028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7486805730082936
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2711736617240512
0,0.0,0.0,0.0,0.3529552840548492,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2862528273435537
0,0.0,0.0,0.0,0.3356791332316349,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4345312892686604
1,0.125,0.0,0.1,0.7006691272358188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.648152802211611
0,0.0,0.0,0.0,0.33812548386615277,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5853229454636844
0,0.0,0.3333333333333333,0.2,0.34755366512192026,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.259864291483345
0,0.125,0.0,0.1,0.5281013477114938,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4596632319678311
0,0.125,0.16666666666666666,0.2,0.5167281848535599,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4470972606182458
1,0.0,0.0,0.0,0.5650388114700938,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3552315834041596
0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.610454888162855
0,0.0,0.0,0.0,0.33763919258513786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4575689034095669
1,0.125,0.0,0.1,0.650420658454538,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.610454888162855
1,0.25,0.16666666666666666,0.30000000000000004,0.5339286391341469,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2963056044232219
